Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity, FunctionRatio, CameraSpeed
42983.340, 0.598, Amplitude, 1, 0.794, 1.205579, 0.000, 1.000
43000.000, 0.597, Amplitude, 1, 0.791, 1.288296, 0.000, 1.000
43016.670, 0.598, Amplitude, 1, 0.794, 1.370715, 0.000, 1.000
43033.340, 0.597, Amplitude, 1, 0.791, 1.450152, 0.000, 1.000
43050.000, 0.597, Amplitude, 1, 0.791, 1.527528, 0.000, 1.000
43066.670, 0.597, Amplitude, 1, 0.791, 1.601404, 0.000, 1.000
43083.340, 0.597, Amplitude, 1, 0.791, 1.67099, 0.000, 1.000
43100.000, 0.596, Amplitude, 1, 0.788, 1.733484, 0.000, 1.000
43116.670, 0.597, Amplitude, 1, 0.791, 1.794217, 0.000, 1.000
43133.340, 0.597, Amplitude, 1, 0.791, 1.84651, 0.000, 1.000
43150.000, 0.597, Amplitude, 1, 0.791, 1.89181, 0.000, 1.000
43166.670, 0.598, Amplitude, 1, 0.794, 1.932367, 0.000, 1.000
43183.340, 0.597, Amplitude, 1, 0.791, 1.959533, 0.000, 1.000
43200.000, 0.597, Amplitude, 1, 0.791, 1.98121, 0.000, 1.000
43216.670, 0.597, Amplitude, 1, 0.791, 1.99441, 0.000, 1.000
43233.340, 0.597, Amplitude, 1, 0.791, 1.998996, 0.000, 1.000
43250.000, 0.597, Amplitude, 1, 0.791, 1.994916, 0.000, 1.000
43266.670, 0.596, Amplitude, 2, 3.744779, 1.753642, 0.000, 1.000
43283.340, 0.597, Amplitude, 2, 3.751062, 1.686853, 0.000, 1.000
43300.000, 0.597, Amplitude, 2, 3.751062, 1.618408, 0.000, 1.000
43316.670, 0.597, Amplitude, 2, 3.751062, 1.545488, 0.000, 1.000
43333.340, 0.598, Amplitude, 2, 3.757345, 1.464171, 0.000, 1.000
43350.000, 0.597, Amplitude, 2, 3.751062, 1.389373, 0.000, 1.000
43366.670, 0.597, Amplitude, 2, 3.751062, 1.307911, 0.000, 1.000
43383.340, 0.597, Amplitude, 2, 3.751062, 1.225331, 0.000, 1.000
43400.000, 0.596, Amplitude, 2, 3.744779, 1.147542, 0.000, 1.000
43416.670, 0.597, Amplitude, 2, 3.751062, 1.060555, 0.000, 1.000
43433.340, 0.597, Amplitude, 2, 3.751062, 0.9801176, 0.000, 1.000
43450.000, 0.596, Amplitude, 2, 3.744779, 0.9067918, 0.000, 1.000
43466.670, 0.596, Amplitude, 2, 3.744779, 0.8319776, 0.000, 1.000
43483.340, 0.597, Amplitude, 2, 3.751062, 0.7572094, 0.000, 1.000
43500.000, 0.598, Amplitude, 2, 3.757345, 0.6879888, 0.000, 1.000
43516.670, 0.598, Amplitude, 2, 3.757345, 0.6285249, 0.000, 1.000
43533.340, 0.598, Amplitude, 2, 3.757345, 0.5754264, 0.000, 1.000
43550.000, 0.598, Amplitude, 2, 3.757345, 0.5292442, 0.000, 1.000
43566.670, 0.597, Amplitude, 2, 3.751062, 0.4926187, 0.000, 1.000
43583.340, 0.597, Amplitude, 2, 3.751062, 0.4612623, 0.000, 1.000
43600.000, 0.597, Amplitude, 2, 3.751062, 0.4380795, 0.000, 1.000
43616.670, 0.597, Amplitude, 2, 3.751062, 0.4233378, 0.000, 1.000
43633.340, 0.597, Amplitude, 2, 3.751062, 0.4171903, 0.000, 1.000
43650.000, 0.597, Amplitude, 2, 3.751062, 0.4197077, 0.000, 1.000
43666.670, 0.598, Amplitude, 2, 3.757345, 0.4318018, 0.000, 1.000
43683.340, 0.598, Amplitude, 2, 3.757345, 0.4519781, 0.000, 1.000
43700.000, 0.597, Amplitude, 2, 3.751062, 0.478494, 0.000, 1.000
43716.670, 0.598, Amplitude, 2, 3.757345, 0.5168644, 0.000, 1.000
43733.340, 0.598, Amplitude, 2, 3.757345, 0.5608588, 0.000, 1.000
43750.000, 0.597, Amplitude, 2, 3.751062, 0.6087001, 0.000, 1.000
43766.670, 0.597, Amplitude, 2, 3.751062, 0.6659386, 0.000, 1.000
43783.340, 0.597, Amplitude, 2, 3.751062, 0.7291144, 0.000, 1.000
43800.000, 0.597, Amplitude, 2, 3.751062, 0.7975563, 0.000, 1.000
43816.670, 0.598, Amplitude, 2, 3.757345, 0.8749785, 0.000, 1.000
43833.340, 0.598, Amplitude, 2, 3.757345, 0.9517896, 0.000, 1.000
43850.000, 0.597, Amplitude, 2, 3.751062, 1.026587, 0.000, 1.000
43866.670, 0.598, Amplitude, 2, 3.757345, 1.112983, 0.000, 1.000
43883.340, 0.598, Amplitude, 2, 3.757345, 1.195599, 0.000, 1.000
43900.000, 0.598, Amplitude, 2, 3.757345, 1.278328, 0.000, 1.000
43916.670, 0.598, Amplitude, 2, 3.757345, 1.360287, 0.000, 1.000
43933.340, 0.598, Amplitude, 2, 3.757345, 1.4406, 0.000, 1.000
43950.000, 0.598, Amplitude, 2, 3.757345, 1.518342, 0.000, 1.000
43966.670, 0.597, Amplitude, 2, 3.751062, 1.588354, 0.000, 1.000
43983.340, 0.598, Amplitude, 2, 3.757345, 1.662834, 0.000, 1.000
44000.000, 0.597, Amplitude, 2, 3.751062, 1.724241, 0.000, 1.000
44016.670, 0.597, Amplitude, 2, 3.751062, 1.78405, 0.000, 1.000
44033.340, 0.598, Amplitude, 2, 3.757345, 1.840549, 0.000, 1.000
44050.000, 0.597, Amplitude, 2, 3.751062, 1.884167, 0.000, 1.000
44066.670, 0.596, Amplitude, 2, 3.744779, 1.921227, 0.000, 1.000
44083.340, 0.597, Amplitude, 2, 3.751062, 1.954732, 0.000, 1.000
44100.000, 0.597, Amplitude, 2, 3.751062, 1.977911, 0.000, 1.000
44116.670, 0.598, Amplitude, 2, 3.757345, 1.99327, 0.000, 1.000
44133.340, 0.596, Amplitude, 2, 3.744779, 1.998684, 0.000, 1.000
44150.000, 0.597, Amplitude, 2, 3.751062, 1.996296, 0.000, 1.000
44166.670, 0.597, Amplitude, 2, 3.751062, 1.985143, 0.000, 1.000
44183.340, 0.598, Amplitude, 2, 3.757345, 1.964034, 0.000, 1.000
44200.000, 0.597, Amplitude, 2, 3.751062, 1.937522, 0.000, 1.000
44216.670, 0.598, Amplitude, 2, 3.757345, 1.899155, 0.000, 1.000
44233.340, 0.597, Amplitude, 2, 3.751062, 1.858011, 0.000, 1.000
44250.000, 0.596, Amplitude, 2, 3.744779, 1.81056, 0.000, 1.000
44266.670, 0.596, Amplitude, 2, 3.744779, 1.753702, 0.000, 1.000
44283.340, 0.596, Amplitude, 2, 3.744779, 1.690847, 0.000, 1.000
44300.000, 0.598, Amplitude, 2, 3.757345, 1.61422, 0.000, 1.000
44316.670, 0.598, Amplitude, 2, 3.757345, 1.541059, 0.000, 1.000
44333.340, 0.598, Amplitude, 2, 3.757345, 1.464226, 0.000, 1.000
44350.000, 0.598, Amplitude, 2, 3.757345, 1.38461, 0.000, 1.000
44366.670, 0.598, Amplitude, 2, 3.757345, 1.303058, 0.000, 1.000
44383.340, 0.598, Amplitude, 2, 3.757345, 1.220442, 0.000, 1.000
44400.000, 0.598, Amplitude, 2, 3.757345, 1.137713, 0.000, 1.000
44416.670, 0.598, Amplitude, 2, 3.757345, 1.05573, 0.000, 1.000
44433.340, 0.598, Amplitude, 2, 3.757345, 0.9754391, 0.000, 1.000
44450.000, 0.597, Amplitude, 2, 3.751062, 0.9022535, 0.000, 1.000
44466.670, 0.597, Amplitude, 2, 3.751062, 0.8276824, 0.000, 1.000
44483.340, 0.597, Amplitude, 2, 3.751062, 0.7572771, 0.000, 1.000
44500.000, 0.598, Amplitude, 2, 3.757345, 0.6880327, 0.000, 1.000
44516.670, 0.598, Amplitude, 2, 3.757345, 0.628581, 0.000, 1.000
44533.340, 0.597, Amplitude, 2, 3.751062, 0.5784597, 0.000, 1.000
44550.000, 0.598, Amplitude, 2, 3.757345, 0.5292866, 0.000, 1.000
44566.670, 0.597, Amplitude, 2, 3.751062, 0.4926539, 0.000, 1.000
44583.340, 0.598, Amplitude, 2, 3.757345, 0.4596558, 0.000, 1.000
44600.000, 0.598, Amplitude, 2, 3.757345, 0.4369727, 0.000, 1.000
44616.670, 0.598, Amplitude, 2, 3.757345, 0.422735, 0.000, 1.000
44633.340, 0.598, Amplitude, 2, 3.757345, 0.4170981, 0.000, 1.000
44650.000, 0.598, Amplitude, 2, 3.757345, 0.4201271, 0.000, 1.000
44666.670, 0.598, Amplitude, 2, 3.757345, 0.4317906, 0.000, 1.000
44683.340, 0.597, Amplitude, 2, 3.751062, 0.4505069, 0.000, 1.000
44700.000, 0.599, Amplitude, 2, 3.763628, 0.4823635, 0.000, 1.000
44716.670, 0.598, Amplitude, 2, 3.757345, 0.5168244, 0.000, 1.000
44733.340, 0.599, Amplitude, 2, 3.763628, 0.5636833, 0.000, 1.000
44750.000, 0.597, Amplitude, 2, 3.751062, 0.6086463, 0.000, 1.000
44766.670, 0.597, Amplitude, 2, 3.751062, 0.6658786, 0.000, 1.000
44783.340, 0.597, Amplitude, 2, 3.751062, 0.729068, 0.000, 1.000
44800.000, 0.597, Amplitude, 2, 3.751062, 0.7974858, 0.000, 1.000
44816.670, 0.597, Amplitude, 2, 3.751062, 0.8704001, 0.000, 1.000
44833.340, 0.597, Amplitude, 2, 3.751062, 0.947035, 0.000, 1.000
44850.000, 0.598, Amplitude, 2, 3.757345, 1.03135, 0.000, 1.000
44866.670, 0.598, Amplitude, 2, 3.757345, 1.112925, 0.000, 1.000
44883.340, 0.598, Amplitude, 2, 3.757345, 1.195517, 0.000, 1.000
44900.000, 0.597, Amplitude, 2, 3.751062, 1.273292, 0.000, 1.000
44916.670, 0.597, Amplitude, 2, 3.751062, 1.355347, 0.000, 1.000
44933.340, 0.598, Amplitude, 2, 3.757345, 1.440521, 0.000, 1.000
44950.000, 0.598, Amplitude, 2, 3.757345, 1.518289, 0.000, 1.000
44966.670, 0.598, Amplitude, 2, 3.757345, 1.592634, 0.000, 1.000
44983.340, 0.598, Amplitude, 2, 3.757345, 1.662767, 0.000, 1.000
45000.000, 0.598, Amplitude, 2, 3.757345, 1.727936, 0.000, 1.000
45016.670, 0.597, Amplitude, 2, 3.751062, 1.783994, 0.000, 1.000
45033.340, 0.598, Amplitude, 2, 3.757345, 1.840514, 0.000, 1.000
45050.000, 0.598, Amplitude, 2, 3.757345, 1.886692, 0.000, 1.000
45066.670, 0.598, Amplitude, 2, 3.757345, 1.925437, 0.000, 1.000
45083.340, 0.598, Amplitude, 2, 3.757345, 1.956331, 0.000, 1.000
45100.000, 0.597, Amplitude, 2, 3.751062, 1.977892, 0.000, 1.000
45116.670, 0.597, Amplitude, 2, 3.751062, 1.99265, 0.000, 1.000
45133.340, 0.598, Amplitude, 2, 3.757345, 1.998901, 0.000, 1.000
45150.000, 0.598, Amplitude, 2, 3.757345, 1.995876, 0.000, 1.000
45166.670, 0.597, Amplitude, 2, 3.751062, 1.985159, 0.000, 1.000
45183.340, 0.597, Amplitude, 2, 3.751062, 1.965505, 0.000, 1.000
45200.000, 0.597, Amplitude, 2, 3.751062, 1.937544, 0.000, 1.000
45216.670, 0.597, Amplitude, 2, 3.751062, 1.9016, 0.000, 1.000
45233.340, 0.598, Amplitude, 2, 3.757345, 1.855212, 0.000, 1.000
45250.000, 0.598, Amplitude, 2, 3.757345, 1.804124, 0.000, 1.000
45266.670, 0.599, Amplitude, 2, 3.763628, 1.742867, 0.000, 1.000
45283.340, 0.599, Amplitude, 2, 3.763628, 1.679012, 0.000, 1.000
45300.000, 0.598, Amplitude, 2, 3.757345, 1.614291, 0.000, 1.000
45316.670, 0.598, Amplitude, 2, 3.757345, 1.541134, 0.000, 1.000
45333.340, 0.598, Amplitude, 2, 3.757345, 1.464305, 0.000, 1.000
45350.000, 0.598, Amplitude, 2, 3.757345, 1.38469, 0.000, 1.000
45366.670, 0.598, Amplitude, 2, 3.757345, 1.303116, 0.000, 1.000
45383.340, 0.597, Amplitude, 2, 3.751062, 1.225496, 0.000, 1.000
45400.000, 0.598, Amplitude, 2, 3.757345, 1.137795, 0.000, 1.000
45416.670, 0.597, Amplitude, 2, 3.751062, 1.060694, 0.000, 1.000
45433.340, 0.598, Amplitude, 2, 3.757345, 0.9755179, 0.000, 1.000
45450.000, 0.598, Amplitude, 2, 3.757345, 0.8977492, 0.000, 1.000
45466.670, 0.599, Amplitude, 2, 3.763628, 0.8190641, 0.000, 1.000
45483.340, 0.598, Amplitude, 2, 3.757345, 0.753267, 0.000, 1.000
45500.000, 0.598, Amplitude, 2, 3.757345, 0.6880949, 0.000, 1.000
45516.670, 0.598, Amplitude, 2, 3.757345, 0.6286372, 0.000, 1.000
45533.340, 0.598, Amplitude, 2, 3.757345, 0.5755109, 0.000, 1.000
45550.000, 0.598, Amplitude, 2, 3.757345, 0.5293289, 0.000, 1.000
45566.670, 0.598, Amplitude, 2, 3.757345, 0.4905704, 0.000, 1.000
45583.340, 0.598, Amplitude, 2, 3.757345, 0.4596825, 0.000, 1.000
45600.000, 0.597, Amplitude, 2, 3.751062, 0.4381173, 0.000, 1.000
45616.670, 0.598, Amplitude, 2, 3.757345, 0.422742, 0.000, 1.000
45633.340, 0.598, Amplitude, 2, 3.757345, 0.4170994, 0.000, 1.000
45650.000, 0.597, Amplitude, 2, 3.751062, 0.4196961, 0.000, 1.000
45666.670, 0.597, Amplitude, 2, 3.751062, 0.4308334, 0.000, 1.000
45683.340, 0.597, Amplitude, 2, 3.751062, 0.4504832, 0.000, 1.000
45700.000, 0.598, Amplitude, 2, 3.757345, 0.4803755, 0.000, 1.000
45716.670, 0.598, Amplitude, 2, 3.757345, 0.5167842, 0.000, 1.000
45733.340, 0.597, Amplitude, 2, 3.751062, 0.557932, 0.000, 1.000
45750.000, 0.597, Amplitude, 2, 3.751062, 0.6085925, 0.000, 1.000
45766.670, 0.598, Amplitude, 2, 3.757345, 0.66945, 0.000, 1.000
45783.340, 0.598, Amplitude, 2, 3.757345, 0.7329692, 0.000, 1.000
45800.000, 0.597, Amplitude, 2, 3.751062, 0.7974153, 0.000, 1.000
45816.670, 0.598, Amplitude, 2, 3.757345, 0.8748509, 0.000, 1.000
45833.340, 0.598, Amplitude, 2, 3.757345, 0.9516563, 0.000, 1.000
45850.000, 0.598, Amplitude, 2, 3.757345, 1.03127, 0.000, 1.000
45866.670, 0.598, Amplitude, 2, 3.757345, 1.112843, 0.000, 1.000
45883.340, 0.599, Amplitude, 2, 3.763628, 1.200407, 0.000, 1.000
45900.000, 0.597, Amplitude, 2, 3.751062, 1.273234, 0.000, 1.000
45916.670, 0.598, Amplitude, 2, 3.757345, 1.360149, 0.000, 1.000
45933.340, 0.597, Amplitude, 2, 3.751062, 1.435708, 0.000, 1.000
45950.000, 0.598, Amplitude, 2, 3.757345, 1.518213, 0.000, 1.000
45966.670, 0.598, Amplitude, 2, 3.757345, 1.592562, 0.000, 1.000
45983.340, 0.598, Amplitude, 2, 3.757345, 1.662719, 0.000, 1.000
46000.000, 0.598, Amplitude, 2, 3.757345, 1.727874, 0.000, 1.000
46016.670, 0.597, Amplitude, 2, 3.751062, 1.783954, 0.000, 1.000
46033.340, 0.597, Amplitude, 2, 3.751062, 1.837465, 0.000, 1.000
46050.000, 0.597, Amplitude, 2, 3.751062, 1.884082, 0.000, 1.000
46066.670, 0.597, Amplitude, 2, 3.751062, 1.923303, 0.000, 1.000
46083.340, 0.598, Amplitude, 2, 3.757345, 1.956304, 0.000, 1.000
46100.000, 0.598, Amplitude, 2, 3.757345, 1.978999, 0.000, 1.000
46116.670, 0.598, Amplitude, 2, 3.757345, 1.993253, 0.000, 1.000
46133.340, 0.597, Amplitude, 2, 3.751062, 1.998805, 0.000, 1.000
46150.000, 0.597, Amplitude, 2, 3.751062, 1.996307, 0.000, 1.000
46166.670, 0.598, Amplitude, 2, 3.757345, 1.984233, 0.000, 1.000
46183.340, 0.598, Amplitude, 2, 3.757345, 1.964082, 0.000, 1.000
46200.000, 0.598, Amplitude, 2, 3.757345, 1.935641, 0.000, 1.000
46216.670, 0.597, Amplitude, 2, 3.751062, 1.901639, 0.000, 1.000
46233.340, 0.598, Amplitude, 2, 3.757345, 1.855246, 0.000, 1.000
46250.000, 0.599, Amplitude, 2, 3.763628, 1.800898, 0.000, 1.000
46266.670, 0.598, Amplitude, 2, 3.757345, 1.746562, 0.000, 1.000
46283.340, 0.598, Amplitude, 2, 3.757345, 1.683064, 0.000, 1.000
46300.000, 0.597, Amplitude, 2, 3.751062, 1.61862, 0.000, 1.000
46316.670, 0.597, Amplitude, 2, 3.751062, 1.54569, 0.000, 1.000
46333.340, 0.596, Amplitude, 2, 3.744779, 1.47377, 0.000, 1.000
46350.000, 0.597, Amplitude, 2, 3.751062, 1.38959, 0.000, 1.000
46366.670, 0.597, Amplitude, 2, 3.751062, 1.308133, 0.000, 1.000
46383.340, 0.597, Amplitude, 2, 3.751062, 1.225578, 0.000, 1.000
46400.000, 0.598, Amplitude, 2, 3.757345, 1.137853, 0.000, 1.000
46416.670, 0.598, Amplitude, 2, 3.757345, 1.055892, 0.000, 1.000
46433.340, 0.598, Amplitude, 2, 3.757345, 0.9755737, 0.000, 1.000
46450.000, 0.598, Amplitude, 2, 3.757345, 0.8978251, 0.000, 1.000
46466.670, 0.598, Amplitude, 2, 3.757345, 0.8234739, 0.000, 1.000
46483.340, 0.598, Amplitude, 2, 3.757345, 0.7533148, 0.000, 1.000
46500.000, 0.598, Amplitude, 2, 3.757345, 0.6881571, 0.000, 1.000
46516.670, 0.598, Amplitude, 2, 3.757345, 0.6286769, 0.000, 1.000
46533.340, 0.598, Amplitude, 2, 3.757345, 0.5755604, 0.000, 1.000
46550.000, 0.597, Amplitude, 2, 3.751062, 0.5319394, 0.000, 1.000
46566.670, 0.597, Amplitude, 2, 3.751062, 0.492714, 0.000, 1.000
46583.340, 0.597, Amplitude, 2, 3.751062, 0.4613359, 0.000, 1.000
46600.000, 0.597, Amplitude, 2, 3.751062, 0.4381307, 0.000, 1.000
46616.670, 0.597, Amplitude, 2, 3.751062, 0.423366, 0.000, 1.000
46633.340, 0.597, Amplitude, 2, 3.751062, 0.4171952, 0.000, 1.000
46650.000, 0.597, Amplitude, 2, 3.751062, 0.4196893, 0.000, 1.000
46666.670, 0.597, Amplitude, 2, 3.751062, 0.4308181, 0.000, 1.000
46683.340, 0.597, Amplitude, 2, 3.751062, 0.4504664, 0.000, 1.000
46700.000, 0.597, Amplitude, 2, 3.751062, 0.4784077, 0.000, 1.000
46716.670, 0.597, Amplitude, 2, 3.751062, 0.5143522, 0.000, 1.000
46733.340, 0.597, Amplitude, 2, 3.751062, 0.5578849, 0.000, 1.000
46750.000, 0.597, Amplitude, 2, 3.751062, 0.6085387, 0.000, 1.000
46766.670, 0.598, Amplitude, 2, 3.757345, 0.6694072, 0.000, 1.000
46783.340, 0.598, Amplitude, 2, 3.757345, 0.7329032, 0.000, 1.000
46800.000, 0.598, Amplitude, 2, 3.757345, 0.801603, 0.000, 1.000
46816.670, 0.598, Amplitude, 2, 3.757345, 0.8747761, 0.000, 1.000
46833.340, 0.597, Amplitude, 2, 3.751062, 0.9468793, 0.000, 1.000
46850.000, 0.598, Amplitude, 2, 3.757345, 1.031213, 0.000, 1.000
46866.670, 0.598, Amplitude, 2, 3.757345, 1.112761, 0.000, 1.000
46883.340, 0.597, Amplitude, 2, 3.751062, 1.190404, 0.000, 1.000
46900.000, 0.598, Amplitude, 2, 3.757345, 1.278106, 0.000, 1.000
46916.670, 0.597, Amplitude, 2, 3.751062, 1.355185, 0.000, 1.000
46933.340, 0.597, Amplitude, 2, 3.751062, 1.435629, 0.000, 1.000
46950.000, 0.597, Amplitude, 2, 3.751062, 1.513556, 0.000, 1.000
46966.670, 0.598, Amplitude, 2, 3.757345, 1.592511, 0.000, 1.000
46983.340, 0.596, Amplitude, 2, 3.744779, 1.654477, 0.000, 1.000
47000.000, 0.597, Amplitude, 2, 3.751062, 1.724053, 0.000, 1.000
47016.670, 0.597, Amplitude, 2, 3.751062, 1.783898, 0.000, 1.000
47033.340, 0.597, Amplitude, 2, 3.751062, 1.837415, 0.000, 1.000
47050.000, 0.597, Amplitude, 2, 3.751062, 1.884052, 0.000, 1.000
47066.670, 0.597, Amplitude, 2, 3.751062, 1.923268, 0.000, 1.000
47083.340, 0.596, Amplitude, 2, 3.744779, 1.953002, 0.000, 1.000
47100.000, 0.596, Amplitude, 2, 3.744779, 1.976703, 0.000, 1.000
47116.670, 0.596, Amplitude, 2, 3.744779, 1.991983, 0.000, 1.000
47133.340, 0.597, Amplitude, 2, 3.751062, 1.998804, 0.000, 1.000
47150.000, 0.598, Amplitude, 2, 3.757345, 1.995889, 0.000, 1.000
47166.670, 0.597, Amplitude, 2, 3.751062, 1.98519, 0.000, 1.000
47183.340, 0.596, Amplitude, 2, 3.744779, 1.966961, 0.000, 1.000
47200.000, 0.596, Amplitude, 2, 3.744779, 1.939514, 0.000, 1.000
47216.670, 0.597, Amplitude, 2, 3.751062, 1.901667, 0.000, 1.000
47233.340, 0.597, Amplitude, 2, 3.751062, 1.858138, 0.000, 1.000
47250.000, 0.598, Amplitude, 2, 3.757345, 1.804232, 0.000, 1.000
47266.670, 0.597, Amplitude, 2, 3.751062, 1.750254, 0.000, 1.000
47283.340, 0.598, Amplitude, 2, 3.757345, 1.68313, 0.000, 1.000
47300.000, 0.597, Amplitude, 2, 3.751062, 1.61867, 0.000, 1.000
47316.670, 0.597, Amplitude, 2, 3.751062, 1.545764, 0.000, 1.000
47333.340, 0.597, Amplitude, 2, 3.751062, 1.469137, 0.000, 1.000
47350.000, 0.597, Amplitude, 2, 3.751062, 1.389671, 0.000, 1.000
47366.670, 0.596, Amplitude, 2, 3.744779, 1.313145, 0.000, 1.000
47383.340, 0.597, Amplitude, 2, 3.751062, 1.225637, 0.000, 1.000
47400.000, 0.597, Amplitude, 2, 3.751062, 1.14289, 0.000, 1.000
47416.670, 0.597, Amplitude, 2, 3.751062, 1.060832, 0.000, 1.000
47433.340, 0.597, Amplitude, 2, 3.751062, 0.9804105, 0.000, 1.000
47450.000, 0.598, Amplitude, 2, 3.757345, 0.8979009, 0.000, 1.000
47466.670, 0.597, Amplitude, 2, 3.751062, 0.8278782, 0.000, 1.000
47483.340, 0.597, Amplitude, 2, 3.751062, 0.7574606, 0.000, 1.000
47500.000, 0.596, Amplitude, 2, 3.744779, 0.6957384, 0.000, 1.000
47516.670, 0.597, Amplitude, 2, 3.751062, 0.6321307, 0.000, 1.000
47533.340, 0.596, Amplitude, 2, 3.744779, 0.5816339, 0.000, 1.000
47550.000, 0.596, Amplitude, 2, 3.744779, 0.5345649, 0.000, 1.000
47566.670, 0.596, Amplitude, 2, 3.744779, 0.4948868, 0.000, 1.000
47583.340, 0.595, Amplitude, 2, 3.738496, 0.4646977, 0.000, 1.000
47600.000, 0.596, Amplitude, 2, 3.744779, 0.4393071, 0.000, 1.000
47616.670, 0.596, Amplitude, 2, 3.744779, 0.4240189, 0.000, 1.000
47633.340, 0.596, Amplitude, 2, 3.744779, 0.4173237, 0.000, 1.000
47650.000, 0.596, Amplitude, 2, 3.744779, 0.4192889, 0.000, 1.000
47666.670, 0.596, Amplitude, 2, 3.744779, 0.4298975, 0.000, 1.000
47683.340, 0.597, Amplitude, 2, 3.751062, 0.4504427, 0.000, 1.000
47700.000, 0.597, Amplitude, 2, 3.751062, 0.4783759, 0.000, 1.000
47716.670, 0.597, Amplitude, 2, 3.751062, 0.5143125, 0.000, 1.000
47733.340, 0.597, Amplitude, 2, 3.751062, 0.557838, 0.000, 1.000
47750.000, 0.596, Amplitude, 2, 3.744779, 0.6052684, 0.000, 1.000
47766.670, 0.596, Amplitude, 2, 3.744779, 0.6621066, 0.000, 1.000
47783.340, 0.596, Amplitude, 2, 3.744779, 0.7249431, 0.000, 1.000
47800.000, 0.596, Amplitude, 2, 3.744779, 0.7930533, 0.000, 1.000
47816.670, 0.596, Amplitude, 2, 3.744779, 0.8657085, 0.000, 1.000
47833.340, 0.596, Amplitude, 2, 3.744779, 0.9421356, 0.000, 1.000
47850.000, 0.596, Amplitude, 2, 3.744779, 1.021453, 0.000, 1.000
47866.670, 0.596, Amplitude, 2, 3.744779, 1.102838, 0.000, 1.000
47883.340, 0.596, Amplitude, 2, 3.744779, 1.185351, 0.000, 1.000
47900.000, 0.596, Amplitude, 2, 3.744779, 1.268112, 0.000, 1.000
47916.670, 0.596, Amplitude, 2, 3.744779, 1.350239, 0.000, 1.000
47933.340, 0.596, Amplitude, 2, 3.744779, 1.430783, 0.000, 1.000
47950.000, 0.595, Amplitude, 2, 3.738496, 1.504305, 0.000, 1.000
47966.670, 0.595, Amplitude, 2, 3.738496, 1.579334, 0.000, 1.000
47983.340, 0.595, Amplitude, 2, 3.738496, 1.650315, 0.000, 1.000
48000.000, 0.596, Amplitude, 2, 3.744779, 1.72023, 0.000, 1.000
48016.670, 0.596, Amplitude, 2, 3.744779, 1.78042, 0.000, 1.000
48033.340, 0.596, Amplitude, 2, 3.744779, 1.834356, 0.000, 1.000
48050.000, 0.596, Amplitude, 2, 3.744779, 1.881413, 0.000, 1.000
48066.670, 0.597, Amplitude, 3, 0.791, 1.177051, 0.000, 1.000
48083.340, 0.597, Amplitude, 3, 0.791, 1.213512, 0.000, 1.000
48100.000, 0.597, Amplitude, 3, 0.791, 1.225339, 0.000, 1.000
48116.670, 0.597, Amplitude, 3, 0.791, 1.211234, 0.000, 1.000
48133.340, 0.596, Amplitude, 3, 0.788, 1.168459, 0.000, 1.000
48150.000, 0.596, Amplitude, 3, 0.788, 1.10449, 0.000, 1.000
48166.670, 0.596, Amplitude, 3, 0.788, 1.019236, 0.000, 1.000
48183.340, 0.596, Amplitude, 3, 0.788, 0.9167236, 0.000, 1.000
48200.000, 0.595, Amplitude, 3, 0.7850001, 0.8008788, 0.000, 1.000
48216.670, 0.596, Amplitude, 3, 0.788, 0.6813104, 0.000, 1.000
48233.340, 0.596, Amplitude, 3, 0.788, 0.5606712, 0.000, 1.000
48250.000, 0.597, Amplitude, 3, 0.791, 0.446384, 0.000, 1.000
48266.670, 0.596, Amplitude, 3, 0.788, 0.3467963, 0.000, 1.000
48283.340, 0.597, Amplitude, 3, 0.791, 0.2646508, 0.000, 1.000
48300.000, 0.596, Amplitude, 3, 0.788, 0.2113475, 0.000, 1.000
48316.670, 0.596, Amplitude, 3, 0.788, 0.1862203, 0.000, 1.000
48333.340, 0.596, Amplitude, 3, 0.788, 0.1945681, 0.000, 1.000
48350.000, 0.596, Amplitude, 3, 0.788, 0.2385135, 0.000, 1.000
48366.670, 0.595, Amplitude, 3, 0.7850001, 0.321694, 0.000, 1.000
48383.340, 0.596, Amplitude, 3, 0.788, 0.4343586, 0.000, 1.000
48400.000, 0.596, Amplitude, 3, 0.788, 0.5830465, 0.000, 1.000
48416.670, 0.596, Amplitude, 3, 0.788, 0.7610133, 0.000, 1.000
48433.340, 0.595, Amplitude, 3, 0.7850001, 0.9650136, 0.000, 1.000
48450.000, 0.595, Amplitude, 3, 0.7850001, 1.18463, 0.000, 1.000
48466.670, 0.595, Amplitude, 3, 0.7850001, 1.415191, 0.000, 1.000
48483.340, 0.596, Amplitude, 3, 0.788, 1.648917, 0.000, 1.000
48500.000, 0.596, Amplitude, 3, 0.788, 1.878641, 0.000, 1.000
48516.670, 0.596, Amplitude, 3, 0.788, 2.095898, 0.000, 1.000
48533.340, 0.597, Amplitude, 3, 0.791, 2.294784, 0.000, 1.000
48550.000, 0.596, Amplitude, 3, 0.788, 2.463323, 0.000, 1.000
48566.670, 0.597, Amplitude, 3, 0.791, 2.603343, 0.000, 1.000
48583.340, 0.596, Amplitude, 3, 0.788, 2.700691, 0.000, 1.000
48600.000, 0.596, Amplitude, 3, 0.788, 2.759793, 0.000, 1.000
