Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity, FunctionRatio, CameraSpeed
59550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59600.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59700.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59716.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59816.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59833.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59850.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59866.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59883.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59900.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59916.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59933.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
59950.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
59966.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
59983.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60000.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60016.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60033.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60050.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60066.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60083.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60100.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60116.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60133.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60166.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60183.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60200.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60216.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60233.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60266.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60283.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60316.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60333.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60350.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60366.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60383.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60416.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60433.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60450.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60466.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60483.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60516.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60533.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60600.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60700.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60716.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60816.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60833.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60850.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60866.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60883.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60900.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60916.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60933.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
60950.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
60966.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
60983.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61000.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61016.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61033.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61050.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61066.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61083.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61100.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61116.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61133.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61166.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61183.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61200.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61216.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61233.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61266.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61283.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61316.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61333.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61350.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61366.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61383.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61416.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61433.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61450.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61466.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61483.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61516.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61533.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61600.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61700.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61716.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61816.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61833.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61850.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61866.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61883.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61900.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61916.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61933.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
61950.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
61966.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
61983.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62000.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62016.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62033.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62050.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62066.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62083.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62100.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62116.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62133.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62166.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62183.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62200.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62216.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62233.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62266.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62283.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62316.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62333.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62350.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62366.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62383.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62416.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62433.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62450.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62466.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62483.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62516.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62533.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62600.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62700.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62716.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62816.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62833.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62850.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62866.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62883.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62900.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62916.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62933.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
62950.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
62966.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
62983.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63000.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63016.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63033.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63050.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63066.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63083.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63100.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63116.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63133.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63166.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63183.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63200.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63216.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63233.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63266.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63283.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63316.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63333.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63350.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63366.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63383.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63416.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63433.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63450.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63466.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63483.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63516.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63533.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63600.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63700.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63716.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63816.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63833.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63850.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63866.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63883.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63900.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63916.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63933.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
63950.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
63966.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
63983.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64000.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64016.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64033.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64050.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64066.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64083.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64100.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
64116.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64133.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64166.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64183.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64200.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64216.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64233.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64266.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64283.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64316.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64333.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64350.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
64366.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64383.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64416.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64433.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64450.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64466.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64483.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64516.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64533.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64600.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
64616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64700.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64716.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64816.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64833.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64850.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
64866.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64883.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64900.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64916.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64933.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
64950.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
64966.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
64983.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65000.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65016.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65033.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65050.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65066.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65083.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65100.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
65116.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65133.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65166.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65183.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65200.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65216.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65233.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65266.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65283.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65316.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65333.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65350.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
65366.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65383.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65416.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65433.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65450.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65466.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65483.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65516.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65533.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65600.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
65616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65700.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
65716.660, 0, Velocity, 0, 0, 0, 0.000, 1.000
65733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65816.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65833.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65850.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
65866.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65883.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65900.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
65916.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
65933.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
65950.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
65966.660, 0, Velocity, 0, 0, 0, 0.000, 1.000
65983.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66000.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66016.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66033.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66050.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66066.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66083.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66100.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
66116.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66133.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66166.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66183.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66200.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
66216.660, 0, Velocity, 0, 0, 0, 0.000, 1.000
66233.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66266.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66283.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66316.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66333.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66350.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
66366.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66383.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66416.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66433.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66450.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
66466.660, 0, Velocity, 0, 0, 0, 0.000, 1.000
66483.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66516.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66533.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66550.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66566.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66583.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66600.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
66616.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66633.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66650.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66666.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66683.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66700.010, 0, Velocity, 0, 0, 0, 0.000, 1.000
66716.660, 0, Velocity, 0, 0, 0, 0.000, 1.000
66733.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66750.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66766.670, 0, Velocity, 0, 0, 0, 0.000, 1.000
66783.340, 0, Velocity, 0, 0, 0, 0.000, 1.000
66800.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
